1,16.333202362060547
1,24.889363050460815
1,22.153289794921875
1,18.09643530845642
1,17.47276210784912
1,19.53257441520691
0,27.511368989944458
1,9.636649131774902
1,11.868216037750244
1,13.837642908096313
1,8.026499271392822
1,35.274757623672485
1,19.180920124053955
1,32.981916427612305
1,13.991500854492188
1,21.962549924850464
1,15.802271127700806
1,19.597578763961792
1,7.431932687759399
1,22.900731086730957
0,14.435164451599121
1,9.798118591308594
1,7.781989812850952
1,17.07756471633911
1,9.629212379455566
1,18.354662656784058
1,17.84066605567932
